Address,Postcode,Phone number
"Meadow Farm, Mead Lane, North Wootton",BA4 4HJ,(01749) 544681
"Lower Row House, Laverton",BA2 7RD,(01373) 810646
"77 Westfield Grove, Yeovil",BA21 3DW,(01935) 868010
"61 Heather Shaw, Trowbridge",BA14 7JT,(01225) 868725
"Farm Cottage, Lower Milton, Wookey Hole",BA5 1DH,(01749) 827188
"2-3 Brick Cottages, Holcombe Hill, Holcombe",BA3 5DF,(01749) 622425
"River Farm, Henton",BA5 1PD,(01458) 885267
"8 Oak Avenue, Bath",BA2 2HA,(01225) 521230
"5 Pembroke Close, Trowbridge",BA14 0PX,(01373) 730153
"The Manor House, Cole",BA10 0PL,(01963) 003785
"Garage, Butts Hill, Frome",BA11 1HS,(01373) 217078
"47 Spring Road, Frome",BA11 2JN,(01373) 150642
"Great Ground Farm, Kilmington Common, Kilmington",BA12 6QU,(01963) 433384
"15 Grenville Road, Yeovil",BA21 5FX,(01935) 607036
"108 Chelston Avenue, Yeovil",BA21 4PS,(01935) 061678
"5 High Street, Shepton Mallet",BA4 5AB,(01749) 334321
"1 Springbok Close, Street",BA16 0AF,(01458) 608163
"16 Meadow Court, Staverton",BA14 8TJ,(01225) 716086
"17A Maristow Street, Westbury",BA13 3DN,(01985) 171630
"The Trap House, The Green, Ditcheat",BA4 6QZ,(01749) 344372
"41 Petticoat Lane, Dilton Marsh",BA13 4DG,(01985) 558454
"The Beeches, Gurney Slade",BA3 4UX,(01749) 822106
"8 Rogers Close, Buckland Dinham",BA11 2QU,(01373) 206740
"Bellingham, March Lane, Galhampton",BA22 7AN,(01963) 460482
"72 Highbury Park, Warminster",BA12 9JF,(01985) 668315
"Rose Cottage, Mill Hill, Wellow",BA2 8QJ,(01225) 421178
"3 Alastair Close, Yeovil",BA21 3BU,(01935) 634261
"Greenbanks, March Lane, Galhampton",BA22 7AN,(01963) 576834
"Flat 1, Chilton Court, Tyning Lane, Bath",BA1 6EQ,(01225) 471470
"Unit 1, Colliers Yard, Frome Road, Radstock",BA3 3PT,(01761) 323142
"7 Alma Street, Trowbridge",BA14 7EX,(01225) 165805
"5 Roundstone Street, Trowbridge",BA14 8DH,(01225) 711067
"166 Preston Road, Yeovil",BA20 2EQ,(01935) 174610
"Otterham House, 19 Sham Castle Lane, Bath",BA2 6JL,(01225) 273533
"89 Lyde Road, Yeovil",BA21 5DJ,(01935) 556276
"34 Overleigh, Street",BA16 0TS,(01458) 821828
"Flat 1, 3 Bull Pit, Bradford-On-Avon",BA15 1NB,(01225) 870282
"2 Railway View Place, Midsomer Norton",BA3 2AT,(01761) 243834
"1 Cheviot Close, Trowbridge",BA14 7QT,(01985) 878006
"6 Oakley, Bath",BA2 6DS,(01225) 243640
"16 Argyle Street, Bath",BA2 4BQ,(01225) 516382
"26 Church Street, Weston",BA1 4BU,(01225) 152454
"15 White Horse Road, Winsley",BA15 2JZ,(01225) 848387
"4 Woodview Terrace, Twerton",BA2 1RT,(01225) 113031
"3 Greenacres, Shepton Mallet",BA4 5FH,(01749) 326223
"Boundary House, Shaftesbury Road, Mere",BA12 6BL,(01747) 535046
"7 Kensington Gardens, Bath",BA1 6LH,(01225) 708788
"2 Rose Cottages, St Michaels Court, Monkton Combe",BA2 7EZ,(01225) 163432
"Holt Manor, Leigh Road, Holt",BA14 6PR,(01225) 376524
"12 Eastview Road, Trowbridge",BA14 9JY,(01373) 651266
"11 Sherwood Close, Warminster",BA12 8RG,(01985) 824818
"24 Forest Hill, Yeovil",BA20 2PQ,(01935) 123733
"211 St Michaels Avenue, Yeovil",BA21 4LS,(01935) 347815
"19 Buttercup Close, Frome",BA11 5FB,(01373) 511557
"28 Palmer Grove, Semington",BA14 6LW,(01380) 874201
"11 Ellworthy Court, Frome",BA11 5HT,(01373) 562244
"10 Honeymans Close, Trowbridge",BA14 7DW,(01985) 414817
"10 Dean Close, Frome",BA11 2XH,(01373) 777550
"45 Ambleside Road, Bath",BA2 2LP,(01225) 002643
"Fiddlers Elbow, North Road, Bath",BA2 6HZ,(01225) 365385
"Four Winds, 23 Hexton Road, Glastonbury",BA6 8HL,(01458) 803770
"The Mallow, Primary Close, Stoke St Michael",BA3 5HR,(01749) 431165
"7 Pound Close, Yeovil",BA21 3SD,(01935) 648078
"7 Nursery Gardens, Hardington Moor",BA22 9FL,(01935) 813621
"82 Holcombe Vale, Bathampton",BA2 6UX,(01225) 548783
"Flat 2, 122 Stiby Road, Yeovil",BA21 3EL,(01935) 812435
"The Old Chapel, Manor Road, Writhlington",BA3 3LX,(01761) 557507
"Graylands, Chilthorne Domer",BA22 8QZ,(01935) 821240
"Ground Floor Flat, 1 St Marys Buildings, Bath",BA2 3AT,(01225) 285882
"33 Manor House Road, Glastonbury",BA6 9DF,(01458) 458534
"29 Crofton Court, Yeovil",BA21 4DZ,(01935) 723276
"The New House, Pylle Road, Pilton",BA4 4BP,(01749) 410221
"3 Pimpernel Close, Street",BA16 9LE,(01458) 352884
"Ensleigh Croft, Lansdown Road, Bath",BA1 5TJ,(01225) 732227
"54 Manor Road, Trowbridge",BA14 9HS,(01373) 674881
"Old Orchard Cottage, Clements Lane, Mere",BA12 6DF,(01747) 808073
"9 Bluebell Road, Frome",BA11 5EU,(01373) 262625
"3 Hendford Grove, Yeovil",BA20 1UT,(01935) 536368
"Tower House, Bells Lane, Zeals",BA12 6LY,(01963) 700111
"Easselgate, Dray Road, Higher Odcombe",BA22 8UG,(01935) 018834
"44 Abbey Road, Yeovil",BA21 3EZ,(01935) 272676
"17 Sandy Lane, Beckington",BA11 6ST,(01373) 546328
"31 Maunders Drive, Staverton Marina",BA14 8UJ,(01225) 810061
"Flat 5, 8 Kensington Place, Bath",BA1 6AW,(01225) 173613
"16 Catherston Close, Frome",BA11 4HR,(01373) 281285
"Ash Tree House, Barrow Causeway, Bleadney",BA5 1PJ,(01458) 454837
"4 Chiltern Close, Warminster",BA12 8QU,(01985) 728570
"Sunday Cottage, Shoscombe",BA2 8NQ,(01761) 836404
"Wayside, Vagg Hill, Yeovil",BA21 3PT,(01935) 201146
"Tamarisk Cottage, Frome Road, East Horrington",BA5 3DP,(01749) 564788
"The Cottage, Dunkerton Hill, Dunkerton",BA2 8PE,(01225) 838431
"20 Eckweek Road, Peasedown St John",BA2 8EJ,(01225) 102173
