Address,Postcode,Phone number
"Twin Chimneys, Stone Street, Westenhanger",CT21 4HS,(01303) 618162
"211 Dover Road, Walmer",CT14 7NF,(01304) 072814
"209 Canterbury Road, Folkestone",CT19 5PD,(01303) 245556
"188 Sea Street, Herne Bay",CT6 8JH,(01227) 726700
"1 St Mildreds Avenue, Ramsgate",CT11 0EE,(01843) 180442
"2 Telford Court, Canterbury Road, Folkestone",CT19 5UJ,(01303) 561785
"71 High Street, Deal",CT14 6HB,(01304) 206847
"87 Southwood Road, Ramsgate",CT11 0AW,(01843) 776281
"19 St Gregorys Close, Deal",CT14 9NU,(01304) 322353
"7 Telford Court, Canterbury Road, Folkestone",CT19 5UJ,(01303) 264026
"12 St Mildreds Avenue, Ramsgate",CT11 0HX,(01843) 363840
"9A St Mildreds Avenue, Birchington",CT7 9LD,(01843) 646582
"6 Granary Place, Whitstable",CT5 4RW,(01227) 010234
"10 Anvil Close, Birchington",CT7 0AP,(01843) 224327
"199 Canterbury Road, Herne Bay",CT6 5UG,(01227) 275014
"1 Plumpton Walk, Canterbury",CT1 1JN,(01227) 811076
"Candy-Croft, Upper Road, St Margarets At Cliffe",CT16 1HP,(01304) 381318
"Shalmsford Bridge Manor, Ashford Road, Chartham",CT4 7SE,(01227) 655052
"2 Palmerston Avenue, Broadstairs",CT10 1TQ,(01843) 038604
"Flat 19, Barton Mill Court, Station Road West, Canterbury",CT2 7JZ,(01227) 664766
"Upper Gore End Farmhouse, Minnis Road, Birchington",CT7 9SJ,(01843) 416530
"1 Attlee Avenue, Aylesham",CT3 3BS,(01227) 770272
"159 Sandown Road, Deal",CT14 6NX,(01304) 144824
"1 Tannery Lane, Sandwich",CT13 9FX,(01843) 252747
"15 Epping Close, Herne Bay",CT6 7UG,(01227) 104411
"11 Brewer Street, Deal",CT14 6JH,(01304) 154774
"71 Church Street, Walmer",CT14 7RP,(01304) 161366
"Bell Hotel, Upper Strand Street, Sandwich",CT13 9EF,(01843) 858201
"1 Sevenscore Farm Cottages, Ramsgate",CT12 5DN,(01843) 122843
"Whitecroft, Station Road, St Margarets At Cliffe",CT15 6ES,(01304) 485585
"Magnolia, Bekesbourne Hill, Bekesbourne",CT4 5DZ,(01227) 066838
"20A East Street, Herne Bay",CT6 5HH,(01227) 602001
"Lighthouse Inn Cottage, 111A Old Dover Road, Capel Le Ferne",CT18 7HT,(01303) 444664
"7 St Jacobs Place, Canterbury",CT1 3TU,(01227) 717316
"Brickfield Cottage, Lowslip Hill, West Hougham",CT15 7AT,(01304) 181058
"14 Brockenhurst Road, Ramsgate",CT11 8ED,(01843) 768003
"3 Chippers Walk, Aylesham",CT3 3EX,(01227) 414165
"1 Tye Lane, Hawkinge",CT18 7RW,(01303) 777707
"Littlebourne Court, Church Road, Littlebourne",CT3 1TU,(01227) 042440
"1 Vale Court, West Cliff Road, Ramsgate",CT11 9JR,(01843) 315182
"124 Shaftesbury Avenue, Folkestone",CT19 4LU,(01303) 885435
"6 Criol Way, Sholden",CT14 0EX,(01304) 803827
"Flat 6, Devonia Hall, Beresford Gardens, Margate",CT9 3AJ,(01843) 373261
"45 Northdown Road, Margate",CT9 2RN,(01843) 151115
"Flat 29, Granville House, Victoria Parade, Ramsgate",CT11 8DF,(01843) 324757
"3 Old Vicarage Garden, Sturry",CT2 0TY,(01227) 608400
"Bailey Garages, Broad Oak Road, Canterbury",CT2 7QH,(01227) 334562
"25A Reach Close, St Margarets At Cliffe",CT15 6AL,(01304) 276335
"38 King Street, Sandwich",CT13 9BL,(01843) 384248
"69 Westbrook Avenue, Westbrook",CT9 5HB,(01843) 658881
"6 Coolinge Lane, Folkestone",CT20 3RA,(01303) 384053
"The Old Barn, North Stream, Marshside",CT3 4EE,(01227) 557605
"9 Weavers Way, Dover",CT16 2DG,(01304) 821347
"Flat 6, Northern Court, 12 - 14 North Avenue, Ramsgate",CT11 9BT,(01843) 566410
"Birches Farm, Geddinge, Wootton",CT4 6RY,(01304) 831152
"5 Minter Avenue, Densole",CT18 7DS,(01303) 773725
"2 Crossway, Broadstairs",CT10 1FD,(01843) 882648
"13 Prospect Place, Dover",CT17 0ET,(01304) 527711
"4 Alma Road, Margate",CT9 1TQ,(01843) 781453
"85 Station Road, Walmer",CT14 7RL,(01304) 361706
"4 Chilton Way, Dover",CT17 0QA,(01304) 213450
"Twiddlers, Cliff Road, Hythe",CT21 5XH,(01303) 684703
"Cedar Lodge, Swingfield",CT15 7HY,(01303) 067445
"237 Canterbury Road, Folkestone",CT19 5QH,(01303) 603517
"8 Ulcombe Gardens, Canterbury",CT2 7QY,(01227) 380452
"Myrtle Cottage, Church Hill, Harbledown",CT2 9AE,(01227) 504545
"34 Courtenay Road, Deal",CT14 6UG,(01304) 868287
"2 The Oaks, Hawkinge",CT18 7RA,(01303) 132830
"Sunflowers, Stodmarsh",CT3 4BB,(01227) 828874
"7 Grasmere Park, Whitstable",CT5 3PP,(01227) 183526
"91 St Johns Road, Whitstable",CT5 2RN,(01227) 456258
"7 Coleridge Gardens, Aylesham",CT3 3NA,(01227) 671342
"30 Broadley Avenue, Birchington",CT7 9UA,(01843) 251685
"Flat 1, Almarina, 29 Sea Road, Westgate-On-Sea",CT8 8TU,(01843) 886757
"18 Glen Iris Close, Canterbury",CT2 8HR,(01227) 005671
"3 Discovery Drive, Preston",CT3 1FG,(01843) 631643
"Blue Haze, Hollands Hill, Martin Mill",CT15 5LB,(01304) 004485
"29 Kimberley Grove, Seasalter",CT5 4AZ,(01227) 268137
"4 Sidney Street, Folkestone",CT19 6HF,(01303) 532770
"9 Wear Bay Road, Folkestone",CT19 6AT,(01303) 815422
"Flat 3, St Johns House, St Johns Avenue, Ramsgate",CT12 6FE,(01843) 170164
"Bridgeway House, Dover Road, Guston",CT15 5EN,(01304) 658212
"7 Eastry Park, Eastry",CT13 0JL,(01304) 767135
"8 Summer Court, Summer Hill, Harbledown",CT2 8NP,(01227) 131778
"33 The Crescent, Canterbury",CT2 7AW,(01227) 668163
"20 Encombe, Sandgate",CT20 3DE,(01303) 462276
"2 Forstal Cottages, Hollow Street, Chislet",CT3 4DT,(01227) 148221
"2A Popes Lane, Sturry",CT2 0JY,(01227) 422863
"16 St Augustines Park, Ramsgate",CT11 0DE,(01843) 786515
"The Bungalow, Beacon Walk, Herne Bay",CT6 6DG,(01227) 050247
"3 Whistler Walk, Manston",CT12 5FT,(01843) 802811
