Address,Postcode,Phone number
"13 Rutland Avenue, Whitehaven",CA28 8LB,(01946) 227168
"4 Stanhope Road, Carlisle",CA2 7BJ,(01228) 853231
"27 Station Road, Flimby",CA15 8QN,(01900) 373824
"9 Lismore Street, Carlisle",CA1 2AH,(01228) 225677
"1 The Old Laundry, Shorley Lane, Keswick",CA12 4JX,(017687) 40032
"Rambler Rose Cottage, Newby",CA10 3EX,(01931) 763062
"18 Fitz Road, Cockermouth",CA13 0AD,(01900) 765285
"29 Edinburgh Avenue, Workington",CA14 3PR,(01900) 038837
"13 Richmond Green, Carlisle",CA2 6SY,(01228) 302570
"10 Ehen Road, Cleator Moor",CA25 5EB,(01946) 304802
"Albert Hall, Common End, Distington",CA14 5XU,(01946) 568544
"5 Distington Park, Distington",CA14 5UN,(01900) 187015
"2 Graham Cottages, Talkin",CA8 1LF,(01697) 351658
"Oddendale Hall, Shap",CA10 3LH,(01931) 353071
"16 Mary Street, Silloth",CA7 4EH,(016973) 10564
"61 Firth View Walk, Workington",CA14 3RA,(01900) 468386
"1 Treetops, Bigrigg",CA22 2WB,(01946) 321140
"Trinity Methodist Church, South William Street, Workington",CA14 2DZ,(01900) 263712
"Dummah Hill, North Stainmore",CA17 4DZ,(01833) 372635
"12 Grosvenor Court, Carlisle",CA3 9LX,(01228) 701107
"12 Sunnyslack, Broughton Moor",CA15 7RW,(01900) 643860
"2 Beech View, Orton",CA10 3RU,(01931) 016513
"5 Willowholme Industrial Estate, Carlisle",CA2 5RT,(01228) 332036
"8 Oswald Street, Carlisle",CA1 2LX,(01228) 751508
"6 Santon Village, Santon",CA19 1UN,(01946) 024241
"11 Springkell, Aspatria",CA7 3DU,(016973) 23316
"Gillbeck House, Ellenborough",CA15 7DL,(01900) 406716
"Barley Barn, 3 Low House Farm Barns Bowscar",CA11 9NZ,(01768) 761448
"73 Cambridge Road, Hensingham",CA28 8PB,(01946) 134181
"Silverholme, Fort Putnam, Greystoke",CA11 0UP,(01768) 417733
"2 Meadow View, Carlisle",CA1 3JN,(01228) 672476
"46 Castle Drive, Penrith",CA11 7EE,(01768) 201047
"1 Old Midland Cottages, Kirkby Stephen",CA17 4LF,(015396) 04361
"2 Wheatsheaf Lane, Wigton",CA7 9DY,(016973) 52305
"29 The Crofts, Silloth",CA7 4EZ,(016973) 57232
"Flat 8, Royal Oak House, Station Street, Keswick",CA12 5HE,(017687) 22748
"Ina House, Gilsland",CA8 7EB,(01697) 708633
"Lamonby Farm, Burgh By Sands",CA5 6AN,(01461) 278076
"35 Coniston Avenue, Seascale",CA20 1LW,(01946) 121630
"8 King Street, Wigton",CA7 9DT,(016973) 02305
"Southey Works, Main Street, Keswick",CA12 5NG,(017687) 38660
"4 Hesket Place, Southwaite",CA4 0JU,(016974) 02276
"16 Winton Crescent, Carlisle",CA1 3JY,(01228) 386418
"3 Garrett Way, Carlisle",CA3 0FT,(01228) 766752
"13 Long Meg Cottages, Little Salkeld",CA10 1NL,(01768) 618425
"1 Wreay Court, Wreay",CA4 0RJ,(016974) 66778
"Naworth House, Naworth",CA8 2QT,(01697) 520452
"26 Richmond Road, Workington",CA14 5BX,(01900) 462225
"25 Millcroft, Carlisle",CA3 0HX,(01228) 842458
"Mewsgate, Roweltown",CA6 6JX,(01697) 461020
"41 Lund Crescent, Carlisle",CA2 4DB,(01228) 635663
"38 Lime Grove, Maryport",CA15 7DQ,(01900) 637885
"17 The Old Tannery, Scotby",CA4 8AL,(01228) 001537
"27 Birchdale Road, Carlisle",CA2 7QU,(01228) 803850
"11B Main Road, Seaton",CA14 1HF,(01900) 745523
"Beckside Cottage, Thornthwaite",CA12 5RZ,(017687) 27408
"42 Westfield Drive, Workington",CA14 5BA,(01900) 382817
"21 Staunton Drive, Carlisle",CA1 3GU,(01228) 175122
"24 Spencer Street, Carlisle",CA1 1BG,(01228) 176344
"2 Lucy Bank Cottages, Threlkeld",CA12 4ES,(017687) 34108
"Prospect, School Road, Cumwhinton",CA4 8DU,(01228) 342308
"2 Ruggles Lane, Carlisle",CA1 3GS,(01228) 616041
"High Eden, Station Road, Armathwaite",CA4 9PL,(016974) 14541
"1 Barnes Green, Great Salkeld",CA11 9LU,(01768) 087275
"Stobars Hall, Kirkby Stephen",CA17 4HD,(015396) 88040
"Camellia Vale, Rosebank, Hensingham",CA28 8QL,(01946) 253141
"September House, Parkside Road, Cleator Moor",CA25 5HE,(01946) 426783
"Longcroft House, Midtown, High Harrington",CA14 5RE,(01900) 781435
"Hollinthwaite, Howtown",CA10 2NA,(017684) 15417
"The Wraes, Garbridge Lane, Appleby-In-Westmorland",CA16 6HZ,(01931) 056401
"Old Sun Inn, Skirwith",CA10 1RQ,(01768) 682562
"40 High Seaton",CA14 1NN,(01900) 534235
"1 Brookside, Morland",CA10 3BP,(01931) 270307
"20 Park Road, Carlisle",CA2 6DL,(01228) 272511
"2 Bridge Street, Appleby-In-Westmorland",CA16 6QH,(01931) 858554
"47 High Road, Whitehaven",CA28 9AL,(01946) 380248
"2 Company Fold, Little Clifton",CA14 1YW,(01900) 760582
"Coruisk, Carleton Road, Carlisle",CA1 3EH,(01228) 767174
