Address,Postcode,Phone number
"75 Allen Croft, Birkenshaw",BD11 2AB,(01274) 748203
"4 Jane Street, Denholme",BD13 4AW,(01535) 057126
"1 Sowden Grange, Thornton",BD13 3TH,(01274) 261210
"Raikes Hall, Bradley Road, Silsden",BD20 9JN,(01756) 435852
"47 Daisy Hill Lane, Bradford",BD9 6BS,(01274) 171014
"25 Hudson View, Wyke",BD12 8HW,(01422) 370837
"Flat 45, Equity Chambers, 40 Piccadilly, Bradford",BD1 3NN,(01274) 025000
"26 Leeds Old Road, Bradford",BD3 8HU,(01274) 133723
"3 Main Street, Langcliffe",BD24 9ND,(01729) 768885
"37 Beacon Road, Bradford",BD6 3EY,(01274) 033537
"16 Deanwood Avenue, Allerton",BD15 9BW,(01274) 668600
"24 Carlisle Place, Bradford",BD8 8AZ,(01274) 727064
"Third Floor Apartment 1, Midland Mills Block A, Valley Road, Bradford",BD1 4RP,(01274) 835887
"24 High Ash, Shipley",BD18 1NA,(01274) 422400
"Co-Operative Retail Services Ltd, Hard Ings Road, Keighley",BD21 3NB,(01535) 631313
"Anchor Farm, Hellifield Road, Gargrave",BD23 3NB,(01756) 474308
"7 East Croft, Wyke",BD12 9AS,(01422) 326062
"37 Kingsway, Bradford",BD2 1PL,(01274) 226776
"Flat 25, Limestone View, Lower Greenfoot, Settle",BD24 9FH,(01729) 862848
"11 Nelson Street, Skipton",BD23 2DT,(01756) 442282
"5 Napier Street, Cononley",BD20 8NP,(01756) 541115
"26 Acre Lane, Wibsey",BD6 1LG,(01274) 071700
"34 Westlands Drive, Allerton",BD15 7BB,(01274) 617862
"25 Prospect Street, Buttershaw",BD6 2DY,(01274) 725775
"4 Cold Street, Haworth",BD22 8BH,(01535) 180427
"8 Wrose View, Shipley",BD18 1AD,(01274) 725580
"15 Coleridge Gardens, Idle",BD10 9RP,(01943) 351652
"Cornerways, Colne Road, Glusburn",BD20 8PN,(01535) 568575
"12 John Street, Thornton",BD13 3JS,(01274) 733227
"28 High Ash, Shipley",BD18 1NA,(01274) 478380
"4 Low Lane, Embsay",BD23 6SD,(01756) 114452
"3 Craven Grove, Silsden",BD20 0HG,(01535) 057447
"10 Coronation Mount, Keighley",BD22 6HB,(01535) 166361
"3 Swallow Street, Keighley",BD21 3HQ,(01535) 702323
"5 Holme Lane, Bradford",BD4 0QA,(01274) 437485
"13 Thornsgill Avenue, Bradford",BD4 9JS,(01274) 602137
"15 Moorside Avenue, Drighlington",BD11 1HH,(01274) 810052
"4 Plum Street, Keighley",BD21 5EY,(01535) 555124
"33 The Fairways, Low Utley",BD20 6UJ,(01535) 281286
"1 Meadow Close, Harden",BD16 1JB,(01535) 663752
"10 Whitfield Mill, Meadow Road, Apperley Bridge",BD10 0LP,(01943) 308824
"148 Spen Lane, Cleckheaton",BD19 4AD,(01274) 417747
"Clarke House Farm, West Lane, Baildon",BD17 5DH,(01943) 143810
"9 Woodhead Street, Marsh",BD19 5BP,(01274) 102263
"14 Coppy Road, Steeton",BD20 6PJ,(01535) 747335
"19 Oswaldthorpe Avenue, Bradford",BD3 7HB,(01274) 680008
"2 Station Road, Grassington",BD23 5NQ,(01756) 788822
"4 Lyndhurst Grove, Allerton",BD15 7AS,(01274) 857286
"291 Bowling Hall Road, Bradford",BD4 7SX,(01274) 583358
"8 Idlethorp Way, Bradford",BD10 9HD,(01274) 228421
"47 Cottingley Road, Allerton",BD15 9JN,(01274) 608664
"7 Halsteads Terrace, Settle",BD24 9AP,(01729) 063316
"29 Onslow Crescent, Bradford",BD4 7TG,(01274) 618478
"115 - 117 Beldon Lane, Bradford",BD7 4LE,(01274) 502014
"10 Regent Street, Bradford",BD10 8JX,(01943) 247176
"127 All Alone Road, Bradford",BD10 8TR,(01274) 412728
"15 Hemingway Road, Bradford",BD10 9TT,(01943) 082162
"Heights Farm, Banks Lane, Riddlesden",BD20 5QS,(01535) 081876
"The Store Room Ltd, Beckside Road, Bradford",BD7 2JS,(01274) 255528
"Beck House Farm, Low Lane, Silsden",BD20 9JH,(01756) 100514
"8 Robertshaw House, Leonard Street, Bingley",BD16 2QR,(01535) 363256
"87 Northgate, Cleckheaton",BD19 3LX,(01274) 018328
"Flat 103, Providence Quarter, Providence Place, Skipton",BD23 1FA,(01756) 117142
"110 Idle Road, Bradford",BD2 4ND,(01274) 753204
"17 Upper Marsh Lane, Oxenhope",BD22 9RH,(01535) 488366
"Rock & Heifer Inn, Rock Lane, Thornton",BD13 3RH,(01274) 713881
"285 Tong Street, Bradford",BD4 9QJ,(01274) 027074
"71 Woodhouse Way, Keighley",BD21 5PG,(01535) 663146
"3 Chapel Close, Cross Roads",BD22 9AD,(01535) 036788
"6 Croft Terrace, Carleton",BD23 3DP,(01756) 821333
"7 Harvest Mews, Bradford",BD3 0PQ,(01274) 284076
"Byways, Hebden Road, Haworth",BD22 8RQ,(01535) 046648
"122 Ventnor Street, Bradford",BD3 9LA,(01274) 527082
"15 Hall Avenue, Bradford",BD2 2DT,(01274) 253144
"1 Knowles Court, Gargrave",BD23 3RS,(01756) 466237
"Moor Cottage, 248 Moor Lane, Birkenshaw",BD11 2HH,(01274) 154172
"17 Lavell Mews, Bradford",BD2 3HW,(01274) 320146
"3 Noble Street, Bradford",BD7 3BD,(01274) 065118
"23 John Street, Baildon",BD17 6AX,(01274) 601271
"Garth House, Keighley Road, Skipton",BD23 2TB,(01756) 810104
"9 Tansy End, Oxenhope",BD22 9NT,(01535) 445266
"30 Nab Wood Grove, Shipley",BD18 4AE,(01274) 171338
