Address,Postcode,Phone number
"58 Thistle Green, Swavesey",CB24 4SA,(01954) 565372
"17 The Drift, Elsworth",CB23 4JN,(01954) 250708
"17 Knights Way, Milton",CB24 6DE,(01223) 678360
"Hawthorn Farm, Ely Road, Chittering",CB25 9PH,(01353) 053012
"41 Merlin Drive, Ely",CB6 3EE,(01353) 368436
"3 Cherwell Court, Cambridge",CB3 9JT,(01223) 211200
"16 Maio Road, Cambridge",CB4 2GA,(01223) 640661
"23 Harewood Terrace, Haverhill",CB9 8JL,(01440) 483656
"1 Giffords Way, Over",CB24 5UB,(01954) 485878
"Chapel Farm, Radwinter Road, Ashdon",CB10 2EY,(01799) 063604
"The Farmhouse, Long Drove, Cottenham",CB24 8RR,(01353) 650648
"Jennings Barn, The Green, Moulton",CB8 8SQ,(01638) 385611
"8 Debden Drive, Wimbish",CB10 2YF,(01799) 560353
"The Woodlands, Grunty Fen Road, Witchford",CB6 2JE,(01353) 412126
"Flat 13, 57 High Street, Trumpington",CB2 9HZ,(01223) 775768
"3 Bell College Court, South Road, Saffron Walden",CB11 3FA,(01799) 140411
"Richmond, Wood End, Widdington",CB11 3SN,(01799) 882274
"13 Queens View, Exning",CB8 7HR,(01638) 255826
"15 Red Hill Lane, Great Shelford",CB22 5JR,(01223) 528568
"9 Wynyard Road, Saffron Walden",CB10 2DG,(01799) 421781
"2 Martins Farm, Bridge End, Newport",CB11 3TL,(01799) 784423
"5 The Flats, Little Chesterford",CB10 1TU,(01799) 786746
"10 Ongar Court, Cambridge",CB5 8UH,(01223) 050488
"11 Argyll Court, Haverhill",CB9 8LJ,(01440) 324131
"57 Broad Street, Great Cambourne",CB23 6DH,(01954) 753502
"10 North Avenue, Haverhill",CB9 9LX,(01440) 126244
"6 Clydesdale Road, Witchford",CB6 2HB,(01353) 481086
"8 Shepherd Close, Exning",CB8 7PG,(01638) 233650
"5 St James Close, Stretham",CB6 3ND,(01353) 506302
"The Thatch, 3 Dock Lane, Horningsea",CB25 9JF,(01223) 508525
"20 Cavendish Road, Cambridge",CB1 3AF,(01223) 762367
"18 School Hill, Histon",CB24 9JE,(01954) 400652
"43 Lensfield Road, Cambridge",CB2 1EN,(01223) 468016
"2 St Leonards Close, Newport",CB11 3TQ,(01799) 104178
"53 Clayway, Ely",CB7 4GD,(01353) 152256
"24 Cody Road, Waterbeach",CB25 9LS,(01223) 211521
"13 Hurrell Road, Cambridge",CB4 3RQ,(01223) 585263
"1 Hinton Hall Barns, Hinton Hall Lane, Haddenham",CB6 3SZ,(01353) 758815
"5 Back Lane, Littleport",CB6 1QH,(01353) 122557
"2 Bulldog Bridge Cottages, Mildenhall Road, Shippea Hill",CB7 4SU,(01353) 064221
"57 High Street, Saffron Walden",CB10 1AA,(01799) 380735
"7 Tillyard Way, Cambridge",CB1 8QT,(01223) 387227
"3 Mitwell Close, Highfields Caldecote",CB23 7ZG,(01954) 230081
"Kiln Cottage, Brick Kiln Lane, Rickling Green",CB11 3YH,(01799) 555415
"20 Cavendish Avenue, Cambridge",CB1 7US,(01223) 728157
"7 Kent Close, Ely",CB6 3AG,(01353) 182800
"6 Mill Cottages, Mill Road, Wimbish",CB10 2XD,(01799) 034563
"4 Chapel Meadows, Great Wilbraham",CB21 5AG,(01223) 308215
"110 Lucerne Close, Cambridge",CB1 9SA,(01223) 562857
"6 The Green Road, Sawston",CB22 3LP,(01223) 570440
"9 Bishops Close, Little Downham",CB6 2TQ,(01353) 843182
"30 Shirley Close, Milton",CB24 6BG,(01223) 423425
"9 Temple Close, Duxford",CB22 4PX,(01799) 687167
"18 Mitchcroft Road, Longstanton",CB24 3BE,(01954) 680380
"77 Cambridge Road, Oakington",CB24 3BG,(01954) 053032
"8 Illingworth Way, Foxton",CB22 6RY,(01763) 707028
"32 Stretham Road, Wicken",CB7 5XL,(01353) 640681
"204 Chesterton Road, Cambridge",CB4 1NE,(01223) 178253
"37 Cambridge Road, Ely",CB7 4HJ,(01353) 821825
"53 Field View, Bar Hill",CB23 8SY,(01954) 401268
"4 Hollow Road, Elmdon",CB11 4NA,(01799) 303482
"25 Linton Close, Saffron Walden",CB11 3BU,(01799) 038554
"Beech House, Adventurers Drove, Pymoor",CB6 2DZ,(01353) 302286
"14 Trinity Close, Haslingfield",CB23 1LS,(01223) 666838
"152 Cromwell Road, Cambridge",CB1 3EQ,(01223) 146272
"65B High Street, Girton",CB3 0QD,(01954) 420824
"32 Hardwick Street, Cambridge",CB3 9JA,(01223) 155086
"12 Atkins Close, Cambridge",CB4 2NN,(01223) 007650
"The Granary, Stocks Farm, The Green, Foxton",CB22 6ST,(01763) 323274
"107 Brewery Road, Pampisford",CB22 3EW,(01799) 742645
"13 Beech Close, Little Shelford",CB22 5EP,(01223) 115387
"25 St Edmunds Way, Hauxton",CB22 5FP,(01223) 370030
"6 Owls Close, Whittlesford",CB22 4PL,(01799) 643772
"1 Chambers Drive, Cambridge",CB4 2GP,(01223) 645084
"23 Pippin Close, Over",CB24 5UA,(01954) 818637
"24 Leyburn Close, Cambridge",CB1 9XR,(01223) 480071
"9 Station Road, Saffron Walden",CB11 3HL,(01799) 406462
"1 Wallis Walk, Upper Cambourne",CB23 6EQ,(01954) 077715
"13 Dormie Road, Northstowe",CB24 1BB,(01954) 457158
"12 Queens Way, Oakington",CB24 3AW,(01954) 721701
"20 Golden Miller Close, Newmarket",CB8 7RT,(01638) 240263
"14 Soham Road, Fordham",CB7 5LE,(01638) 524815
"1 Home Farm Cottage, High Street, Babraham",CB22 3AR,(01223) 787557
"19 The Woodlands, Linton",CB21 4UF,(01799) 151200
"Dyers Cottage, Kings Lane, Elmdon",CB11 4NN,(01799) 425042
"11 Froize End, Haddenham",CB6 3UQ,(01353) 805275
