Address,Postcode,Phone number
"Ton Phillip, Laleston",CF32 0HH,(01656) 183531
"43 Trowbridge Road, Rumney",CF3 1QL,(029) 1428 0408
"Firstplus Financial Group Plc, The Avenue Industrial Estate, Cardiff",CF23 8FF,(029) 5736 8817
"Beechwood, Greenhill, Ferndale",CF43 4RY,(01443) 572403
"35 Kings Hill, Hengoed",CF82 7NJ,(01443) 260347
"24 Taunton Crescent, Llanrumney",CF3 4EP,(029) 0524 5138
"60 Cornelly Street, Cardiff",CF14 2HR,(029) 6404 8516
"26 Taf Close, Barry",CF62 7QU,(01446) 863577
"7 The Grove, Barry",CF62 6RD,(01446) 617563
"9 Curran Embankment, Cardiff",CF10 5FX,(029) 5524 5810
"34 Aspen Way, Llantwit Fardre",CF38 2LQ,(01443) 874465
"44 Mount Pleasant, Bryntirion",CF31 4EF,(01656) 081871
"1 Melrose Court, Penylan",CF23 5JD,(029) 2140 5448
"99 Llangewydd Road, Bridgend",CF31 4JT,(01656) 802808
"79 Woodland Road, Beddau",CF38 2SE,(01443) 744661
"Knox Court, 10 Fitzalan Place, Cardiff",CF24 0TL,(029) 4315 1517
"212 Coed Edeyrn, Llanedeyrn",CF23 9JZ,(029) 7027 4042
"122 Electra House, Falcon Drive, Cardiff",CF10 4RD,(029) 6063 8515
"105 Maes Y Sarn, Pentyrch",CF15 9QR,(01443) 810477
"50 The Avenue, Ystrad Mynach",CF82 8AF,(01443) 861054
"10 Ashgrove, Pontypridd",CF37 3DW,(01443) 723627
"11 Llanfabon Road, Nelson",CF46 6PF,(01443) 145734
"3 Chichester Way, Cardiff",CF5 5AT,(029) 3508 2645
"308 Maia House, Falcon Drive, Cardiff",CF10 4RF,(029) 2025 8048
"9 Llwyn David, Barry",CF62 5AR,(01446) 328005
"3 River Court, Abercynon",CF45 4SH,(01443) 015840
"9 Mountjoy Crescent, Penarth",CF64 2SZ,(029) 2200 2250
"11 Princess Street, Pontypridd",CF37 1RY,(01443) 162685
"12 St Margarets Park, Cardiff",CF5 4AP,(029) 3388 7334
"1 Nursery Cottages, Dinas Powys",CF64 4TS,(01446) 543066
"44 Gilmour Street, Tonypandy",CF40 2LB,(01443) 305738
"70 Illtyd Avenue, Llantwit Major",CF61 1TH,(01656) 661604
"1 Gilfach Maen Isaf Cottages, Trelewis",CF46 6BD,(01443) 413467
"67 Wyndham Street, Treherbert",CF42 5BT,(01685) 562731
"10 Sandringham Road, Cardiff",CF23 5BH,(029) 7768 1468
"10 Bryn Awel, Coed Y Cwm",CF37 3DH,(01443) 102338
"30 Cwrt Pant Yr Awel, Lewistown",CF32 7HW,(01656) 315421
"4 Japonica Drive, Merthyr Tydfil",CF48 3HG,(01685) 364785
"37 Harriet Street, Penarth",CF64 2JY,(029) 4341 5046
"40 Lan Park Road, Pontypridd",CF37 2DL,(01443) 276822
"13 John Street, Cardiff",CF10 5PE,(029) 1208 1848
"52 Wentloog Road, Rumney",CF3 3LP,(029) 3340 0162
"1 Railway Terrace, South Cornelly",CF33 4RW,(01656) 021835
"Flat 3, Vista Court, Northcliffe Drive, Penarth",CF64 1DW,(029) 2450 2863
"41 Heol Y Fro, Llantwit Major",CF61 2SA,(01656) 566712
"Thistle House, Llwynypia Road, Tonypandy",CF40 2EP,(01443) 832676
"179 Barry Road, Barry",CF62 9BG,(01446) 528621
"7 Cwrt Gellifaelog, Tonypandy",CF40 1DX,(01443) 461384
"4 Clos Smyrna, Pen-Y-Fai",CF31 4BT,(01656) 254407
"11 Oak Terrace, Ogmore Vale",CF32 7DU,(01656) 016261
"15 Gwent Road, Cardiff",CF5 4PB,(029) 8007 0652
"64 Coed Glas, Aberdare",CF44 9DU,(01685) 124888
"7 Chestnut Tree Close, Radyr",CF15 8RY,(029) 8688 7465
"Nelson Ambulance Station, Bryncelyn, Nelson",CF46 6HR,(01443) 711547
"Ton Y Heolas, Green Lane, Peterstone Wentlooge",CF3 2TS,(029) 0764 1352
"Unit 7A Pant Industrial Estate, Dowlais",CF48 2SR,(01685) 828275
"888 Newport Road, Rumney",CF3 4LJ,(029) 1423 6888
"32 Mostyn Road, Cardiff",CF5 4QE,(029) 1038 4563
"30 Tydraw Road, Penylan",CF23 5HB,(029) 3171 3886
"3 Ffordd Y Glowyr, Mountain Ash",CF45 4FD,(01685) 211573
"4 Standard Villas, Trethomas",CF83 8DG,(01443) 632367
"14 Hawthorn Avenue, Merthyr Tydfil",CF47 9RW,(01685) 747773
"53 Heol Clwyddau, Beddau",CF38 2LW,(01443) 600445
"20 Heol Nant, North Cornelly",CF33 4DG,(01656) 021230
"Flat 4, Carlton House, Carlton Place, Porthcawl",CF36 3ET,(01656) 443236
"54 Heol Trelai, Cardiff",CF5 5PE,(029) 2858 0808
"71 Fairwater Grove East, Cardiff",CF5 2JT,(029) 0737 4377
"70 Elderberry Road, Cardiff",CF5 3RH,(029) 7255 1680
"14 Bryn Dryslwyn, Bridgend",CF31 5BT,(01656) 041822
"5 Wilde Court, Marquis Court, Radyr",CF15 8BF,(029) 8416 3614
"84 Church Street, Aberbargoed",CF81 9FF,(01495) 216601
"Oakfield, High Street, Trelewis",CF46 6AB,(01443) 265055
"49 Spring Grove, Thornhill",CF14 9DL,(029) 3243 2085
"4 St Lythan Court, Hengoed Close, Cardiff",CF5 5HX,(029) 6550 1304
"24 Maes Bedw, Porth",CF39 9HF,(01443) 432057
"28 Heol Cae Rhys, Cardiff",CF14 6AP,(029) 7131 8216
"13 Brynawel, Bedwas",CF83 8FE,(01443) 135108
"182 Sycamore Court, Bargoed",CF81 8LF,(01443) 301163
"2 Golwg Y Fro, Brackla",CF31 2HW,(01656) 351427
"2 John Place, Treforest",CF37 1SP,(01443) 410781
"3 Norrell Close, Canton",CF11 8DW,(029) 0053 0426
"15 Anglesey Close, Tonteg",CF38 1LY,(01443) 682247
"Penmount Farmhouse, Bedlinog",CF46 6SW,(01685) 534811
"4 Elm Grove, Barry",CF63 1NB,(01446) 378806
"3 Channel Heights, Kenfig Hill",CF33 6HP,(01656) 171111
"1 East Walk, Barry",CF62 8DA,(01446) 065545
"55 Glanafon Terrace, Maesteg",CF34 0SE,(01639) 767750
"6 Clos Glyndwr, Coity",CF35 6AZ,(01656) 455603
"Flat 2, Attlee House, Caedraw Road, Merthyr Tydfil",CF47 8HE,(01685) 307366
"2 Pant Y Blodau, Pencoed",CF35 6LX,(01656) 511550
"37 William Street, Ystrad",CF41 7QU,(01443) 208403
"38 Leckwith Avenue, Cardiff",CF11 8HQ,(029) 5214 1016
"9 Glancynon Terrace, Aberdare",CF44 6RL,(01685) 473173
"44 Eastview Terrace, Bargoed",CF81 8LU,(01443) 687256
"8 Shaftesbury Close, Thornhill",CF14 9EJ,(029) 7465 2031
"52 Tweedsmuir Road, Cardiff",CF24 2RE,(029) 5815 1531
"2 Newton Close, Penpedairheol",CF82 8HR,(01443) 127801
"7 Vicarage Mews, Cardiff",CF11 9PD,(029) 0706 6338
"6 Harold Street, Llanharan",CF72 9RJ,(01656) 667517
"28 Waun Ganol, Penarth",CF64 3RH,(029) 0310 5437
"46 Millrace Close, Lisvane",CF14 0UQ,(029) 0803 2836
"1 Morgan Street, Caerphilly",CF83 3FQ,(01443) 205734
"8 Amroth Court Caldy Close, Barry",CF62 9DU,(01446) 882678
"22 Plasturton Gardens, Cardiff",CF11 9HF,(029) 1167 6147
"47 Elizabeth Avenue, Barry",CF62 9XD,(01446) 222276
"Rosemount, Chapel Road, Llanharan",CF72 9QB,(01656) 372541
"3 Coed Ceirios, Rhiwbina",CF14 6HN,(029) 0684 7524
